source,symbol,name,sourceAddress,sourceDecimals,coingeckoId,logo,solAddress,solDecimals,ethAddress,ethDecimals,bscAddress,bscDecimals,terraAddress,terraDecimals,maticAddress,maticDecimals,avaxAddress,avaxDecimals,oasisAddress,oasisDecimals,algorandAddress,algorandDecimals,ftmAddress,ftmDecimals,auroraAddress,auroraDecimals,karuraAddress,karuraDecimals,acalaAddress,acalaDecimals,klaytnAddress,klaytnDecimals,celoAddress,celoDecimals,nearAddress,nearDecimals,moonbeamAddress,moonbeamDecimals,terra2Address,terra2Decimals,injectiveAddress,injectiveDecimals,xplaAddress,xplaDecimals,optimismAddress,optimismDecimals,arbitrumAddress,arbitrumDecimals,aptosAddress,aptosDecimals,baseAddress,baseDecimals
sol,BONK,BONK (Portal),DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,5.0,bonk,https://raw.githubusercontent.com/wormhole-foundation/wormhole-token-list/main/src/logogen/base/BONK.png,,,0x1151CB3d861920e07a38e03eEAd12C32178567F6,5.0,0xA697e272a73744b343528C3Bc4702F2565b2F422,5.0,,,0xe5B49820e5A1063F6F4DdF851327b5E8B2301048,5.0,,,,,,,,,,,,,,,,,,,,,,,,,inj14rry9q6dym3dgcwzq79yay0e9azdz55jr465ch,5.0,,,,,0x09199d9a5f4448d0848e4395d065e1ad9c4a1f74,5.0,0x2a90fae71afc7460ee42b20ee49a9c9b29272905ad71fef92fbd8b3905a24b56,5.0,,
sol,KING,KING (Portal),9noXzpXnkyEcKF3AeXqUHTdR59V5uvrRBUZ9bwfQwxeq,9.0,king,"https://static.wixstatic.com/media/326cf0_041cbca6882f4388b105ed00ac68188c~mv2.png/v1/crop/x_77,y_0,w_343,h_358/fill/w_319,h_332,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/326cf0_041cbca6882f4388b105ed00ac68188c~mv2.png",,,0xE28027c99C7746fFb56B0113e5d9708aC86fAE8f,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol,RAY,Raydium (Portal),4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,6.0,raydium,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R/logo.png,,,0xE617dd80c621a5072bD8cBa65E9d76c07327004d,6.0,0x13b6A55662f6591f8B8408Af1C73B017E32eEdB8,6.0,terra1ht5sepn28z999jx33sdduuxm9acthad507jg9q,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol,SBR,Saber (Portal),Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,6.0,saber,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1/logo.svg,,,,,0x75344E5693ed5ecAdF4f292fFeb866c2cF8afCF1,6.0,terra17h82zsq6q8x5tsgm5ugcx4gytw3axguvzt4pkc,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol,SOL,SOL (Portal),So11111111111111111111111111111111111111112,9.0,solana,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/So11111111111111111111111111111111111111112/logo.png,,,0xD31a59c85aE9D8edEFeC411D448f90841571b89c,9.0,0xfA54fF1a158B5189Ebba6ae130CEd6bbd3aEA76e,9.0,terra190tqwgqx7s8qrknz6kckct7v607cu068gfujpk,8.0,0xd93f7e271cb87c23aaa73edc008a79646d1f9912,9.0,0xFE6B19286885a4F7F55AdAD09C3Cd1f906D2478F,9.0,0xd17dDAC91670274F7ba1590a06EcA0f2FD2b12bc,9.0,,,0xd99021C2A33e4Cf243010539c9e9b7c52E0236c1,9.0,,,,,,,,,,,,,,,,,inj1sthrn5ep8ls5vzz8f9gp89khhmedahhdkqa8z3,8.0,,,,,,,,,,
sol,SRMso,Serum (Portal from Solana),SRMuApVNdxXokk5GT7XD5cUUgXMBCoAz2LHeuAoKWRt,6.0,serum,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/xnorPhAzWXUczCP3KjU5yDxmKKZi5cSbxytQ1LgE3kG/logo.png,,,0xE3ADAA4fb7c92AB833Ee08B3561D9c434aA2A3eE,6.0,0x12BeffdCEcb547640DC30e1495E4B9cdc21922b4,6.0,terra1dkam9wd5yvaswv4yq3n2aqd4wm5j8n82qc0c7c,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol,TBTC,Threshold Bitcoin,6DNSN2BJsaPFdFFc1zP37kkeNe4Usc1Sqkzr9C9vPWcU,18.0,tbtc,https://assets.coingecko.com/coins/images/11224/small/0x18084fba666a33d37592fa2633fd49a74dd93a88.png?1674474504,,,0x18084fbA666a33d37592fA2633fD49a74DD93a88,8.0,,,,,0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x6c84a8f1c29108F47a79964b5Fe888D4f4D0dE40,8.0,0x6c84a8f1c29108F47a79964b5Fe888D4f4D0dE40,8.0,,,0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b,8.0
sol,USDCso,USD Coin (Portal from Solana),EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6.0,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,,,0x41f7B8b9b897276b7AAE926a9016935280b44E97,6.0,0x91Ca579B0D47E5cfD5D0862c21D5659d39C8eCf0,6.0,terra1e6mq63y64zcxz8xyu5van4tgkhemj3r86yvgu4,6.0,0x576cf361711cd940cd9c397bb98c4c896cbd38de,6.0,0x0950Fc1AD509358dAeaD5eB8020a3c7d8b43b9DA,6.0,0x1d1149a53deB36F2836Ae7877c9176413aDfA4A8,6.0,,,0xb8398DA4FB3BC4306B9D9d9d13d9573e7d0E299f,6.0,0xDd1DaFedeBa5F9851C4F4a2876E0f3aF3c774B1A,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sol,USDTso,Tether USD (Portal from Solana),Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6.0,tether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB/logo.svg,,,0x1CDD2EaB61112697626F7b4bB0e23Da4FeBF7B7C,6.0,0x49d5cC521F75e13fa8eb4E89E9D381352C897c96,6.0,terra1hd9n65snaluvf7en0p4hqzse9eqecejz2k8rl5,6.0,0x3553f861dec0257bada9f8ed268bf0d74e45e89c,6.0,0xF0FF231e3F1A50F83136717f287ADAB862f89431,6.0,0x24285C5232ce3858F00bacb950Cae1f59d1b2704,6.0,,,,,0xd80890AFDBd7148456D8Ee358eF9127F0F8c7faf,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sol,XTAG,XTAG Token (Portal),5gs8nf4wojB5EXgDUWNLwXpknzgV2YWDhveAeBZpVLbp,6.0,xhashtag,https://raw.githubusercontent.com/sudomon/wormhole-token-list/main/src/logogen/base/xtag.png,,,,,,,,,,,0xa608d79c5f695c0d4c0e773a4938b57e18e0fc57,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol,ZBC,Wrapped Zebec Token,wzbcJyhGhQDLTV1S99apZiiBdE4jmYfbw99saMMdP59,9.0,zebec-protocol,https://raw.githubusercontent.com/Zebec-protocol/zebec-assets/master/wrap-logo.png,,,,,0x37a56cdcd83dce2868f721de58cb3830c44c6303,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol,mSOL,Marinade staked SOL (Portal),mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,9.0,marinade-staked-sol,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So/logo.png,,,0x756bFb452cFE36A5Bc82e4F5f4261A89a18c242b,9.0,,,terra1qvlpf2v0zmru3gtex40sqq02wxp39x3cjh359y,8.0,,,,,0x5E11A4f64D3B9fA042dB9e1AA918F735038FdfD8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,1INCH,1INCH Token (Portal),0x111111111117dC0aa78b770fA6A738034120C302,18.0,1inch,,AjkPkq3nsyDe1yKcbyZT7N4aK4Evv9om9tzhQD3wsRC,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,1SOL,1sol.io (Portal),0x009178997aff09a67d4caccfeb897fb79d036214,18.0,1sol,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/4ThReWAbAVZjNVgs5Ui9Pk3cZ5TYaD9u6Y89fp6EFzoF/logo.png,4ThReWAbAVZjNVgs5Ui9Pk3cZ5TYaD9u6Y89fp6EFzoF,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,AAVE,Aave Token (Portal),0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,18.0,aave,,3vAs4D1WE6Na4tCgt4BApgFfENbm8WY7q4cSPD1yM4Cg,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,AKRO,Akropolis (Portal),0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,18.0,akropolis,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/G3h8NZgJozk9crme2me6sKDJuSQ12mNCtvC9NbSWqGuk/logo.png,12uHjozDVgyGWeLqQ8DMCRbig8amW5VmvZu3FdMMdcaG,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,ALEPH,Aleph.im (Portal),0x27702a26126e0b3702af63ee09ac4d1a084ef628,18.0,aleph-im,,3UCMiSnkcnkPE1pgQ5ggPCBv6dXgVUy16TmMUe1WpG9x,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,ALICE,My Neighbor Alice (Portal),0xac51066d7bec65dc4589368da368b212745d63e8,6.0,my-neighbor-alice,,9ARQsBfAn65q522cEqSJuse3cLhA31jgWDBGQHeiq7Mg,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,AMP,Amp (Portal),0xff20817765cb7f73d4bde2e66e067e58d11095c2,18.0,amp,,D559HwgjYGDYsXpmFUKxhFTEwutvS9sya1kXiyCVogCV,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,AMPL,Ampleforth (Portal),0xd46ba6d942050d489dbd938a2c909a5d5039a161,9.0,ampleforth,,EHKQvJGu48ydKA4d3RivrkNyTJTkSdoS32UafxSX1yak,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,ANKR,Ankr (Portal),0x8290333cef9e6d528dd5618fb97a76f268f3edd4,18.0,ankr,,Gq2norJ1kBemBp3mPfkgAUMhMMmnFmY4zEyi26tRcxFB,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,AUDIO,Audius (Portal),0x18aaa7115705e8be94bffebde57af9bfc265b998,18.0,audius,,9LzCMqDgTKYz9Drzqnpgee3SGa89up3a247ypMj2xrqM,8.0,,,,,terra1nc6flp57m5hsr6y5y8aexzszy43ksr0drdr8rp,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,AXSet,Axie Infinity Shard (Portal from Ethereum),0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,18.0,axie-infinity,https://etherscan.io/token/images/axieinfinityshard_32.png,HysWcbHiYY9888pHbaqhwLYZQeZrcQMXKQWRqS7zcPK5,8.0,,,0x556b60c53fbC1518Ad17E03d52E47368dD4d81B3,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,BAT,Basic Attention Token (Portal),0x0d8775f648430679a709e98d2b0cb6250d2887ef,18.0,basic-attention-token,,EPeUFDgHRxs9xxEPVaL6kfGQvCon7jmAWKVUHuux1Tpz,8.0,,,0x31C78f583ed0288D67b2b80Dc5C443Bc3b15C661,18.0,terra1apxgj5agkkfdm2tprwvykug0qtahxvfmugnhx2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,BKN,Brickken (Portal),0x0A638F07ACc6969abF392bB009f216D22aDEa36d,18.0,brickken,https://etherscan.io/token/images/brickken_32.png,,,,,0x0e28bC9B03971E95acF9ae1326E51ecF9C55B498,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,BNT,Bancor Network Token (Portal),0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,18.0,bancor-network,,EDVVEYW4fPJ6vKw5LZXRGUSPzxoHrv6eWvTqhCr8oShs,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,BUSDet,Binance USD (Portal from Ethereum),0x4fabb145d64652a948d72533023f6e7a623c7c53,18.0,binance-usd,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/33fsBLA8djQm82RpHmE3SuVrPGtZBWNYExsEUeKX1HXX/logo.png,33fsBLA8djQm82RpHmE3SuVrPGtZBWNYExsEUeKX1HXX,8.0,,,0x035de3679E692C471072d1A09bEb9298fBB2BD31,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,CEL,Celsius (Portal),0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,4.0,celsius-network,,nRtfwU9G82CSHhHGJNxFhtn7FLvWP2rqvQvje1WtL69,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,CHAI,CHAI (Portal),0x06AF07097C9Eeb7fD685c692751D5C66dB49c215,18.0,,https://raw.githubusercontent.com/lucasvo/chui/master/src/assets/logostill.png,3jsFX1tx2Z8ewmamiwSU851GzyzM2DJMq7KWW5DM8Py3,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,CHZ,Chiliz (Portal),0x3506424f91fd33084466f402d5d97f05f8e3b4af,18.0,chiliz,,5TtSKAamFq88grN1QGrEaZ1AjjyciqnCya1aiMhAgFvG,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,COMP,Compound (Portal),0xc00e94cb662c3520282e6f5717214004a7f26888,18.0,compound,,AwEauVaTMQRB71WeDnwf1DWSBxaMKjEPuxyLr1uixFom,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,CREAM,Cream (Portal),0x2ba592f78db6436527729929aaf6c908497cb200,18.0,cream,,HihxL2iM6L6P1oqoSeiixdJ3PhPYNxvSKH9A2dDqLVDH,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,CRO,Crypto.com Coin (Portal),0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,8.0,crypto-com-coin,,DvjMYMVeXgKxaixGKpzQThLoG98nc7HSU7eanzsdCboA,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,CRV,Curve DAO Token (Portal),0xd533a949740bb3306d119cc777fa900ba034cd52,18.0,curve-dao-token,,7gjNiPun3AzEazTZoFEjZgcBMeuaXdpjHq2raZTmTrfs,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,CVX,Convex Finance (Portal),0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,18.0,convex-finance,,BLvmrccP4g1B6SpiVvmQrLUDya1nZ4B2D1nm9jzKF7sz,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,DAI,DAI (Portal),0x6b175474e89094c44da98b954eedeac495271d0f,18.0,dai,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/xnorPhAzWXUczCP3KjU5yDxmKKZi5cSbxytQ1LgE3kG/logo.png,EjmyN6qEC1Tf1JxiG1ae7UTJhUxSwk1TCWNWqxWV4J6o,8.0,,,0x3413a030EF81a3dD5a302F4B4D11d911e12ed337,18.0,terra1zmclyfepfmqvfqflu8r3lv6f75trmg05z7xq95,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,DYDX,dYdX (Portal),0x92d6c1e31e14520e676a687f0a93788b716beff5,18.0,dydx,https://etherscan.io/token/images/dydx2_32.png,4Hx6Bj56eGyw8EJrrheM6LBQAvVYRikYCWsALeTrwyRU,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,ELON,Dogelon Mars (Portal),0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,18.0,dogelon-mars,,6nKUU36URHkewHg5GGGAgxs6szkE4VTioGUT5txQqJFU,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,ENJ,EnjinCoin (Portal),0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,18.0,enjin,,EXExWvT6VyYxEjFzF5BrUxt5GZMPVZnd48y3iWrRefMq,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,ENS,Ethereum Name Service (Portal),0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,18.0,ethereum-name-service,,CLQsDGoGibdNPnVCFp8BAsN2unvyvb41Jd5USYwAnzAg,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,ETH,Ether (Portal),0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18.0,ether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs/logo.png,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,8.0,,,0x4DB5a66E937A9F4473fA95b1cAF1d1E1D62E29EA,18.0,terra14tl83xcwqjy0ken9peu4pjjuu755lrry2uy25r,8.0,0x11CD37bb86F65419713f30673A480EA33c826872,18.0,0x8b82A291F83ca07Af22120ABa21632088fC92931,18.0,0x3223f17957Ba502cbe71401D55A0DB26E5F7c68F,18.0,,,,,0x811Cc0d762eA72aC72385d93b98a97263AE37E4C,18.0,,,,,,,0x66803FB87aBd4aaC3cbB3fAd7C3aa01f6F3FB207,18.0,,,0xab3f0245B83feB11d15AAffeFD7AD465a59817eD,18.0,,,,,,,,,,,,,,
eth,ETHIX,Ethix (Portal),0xFd09911130e6930Bf87F2B0554c44F400bD80D3e,18.0,ethichub,https://raw.githubusercontent.com/ethichub/wormhole-token-list/main/src/logogen/base/ETHIX.png,,,,,,,,,,,,,,,,,,,,,,,,,,,0x9995cc8F20Db5896943Afc8eE0ba463259c931ed,18.0,,,,,,,,,,,,,,,,,,
eth,FRAX,Frax (Portal),0x853d955acef822db058eb8505911ed77f175b99e,18.0,frax,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/FR87nWEUxVgerFGhZM8Y4AggKGLnaXswr1Pd8wZ4kZcp/logo.png,FR87nWEUxVgerFGhZM8Y4AggKGLnaXswr1Pd8wZ4kZcp,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,FRONT,Frontier (Portal),0xf8c3527cc04340b208c854e985240c02f7b7793f,18.0,frontier,,A9ik2NrpKRRG2snyTjofZQcTuav9yH3mNVHLsLiDQmYt,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,FTMet,Fantom (Portal from Ethereum),0x4e15361fd6b4bb609fa63c81a2be19d873717870,18.0,fantom,,8gC27rQF4NEDYfyf5aS8ZmQJUum5gufowKGYRRba4ENN,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eth,FTT,FTX Token (Portal),0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9,18.0,ftx-token,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EzfgjvkSwthhgHaceR3LnKXUoRkP6NUhfghdaHAj1tUv/logo.png,EzfgjvkSwthhgHaceR3LnKXUoRkP6NUhfghdaHAj1tUv,8.0,,,0x49BA054B9664e99ac335667a917c63bB94332E84,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
